AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4
12.3034,9.9107,8.9883,4.176,2.9614,0.0003,0.021,1.4378,1.1081,23.8066,8.3508,6.5815,13.0944,8.058
16.34,9.9226,9.4581,1.7375,4.5356,-0.0138,-0.3385,0.4844,0.6115,26.6846,7.9055,4.6941,18.8207,10.0553
15.6191,11.2951,8.9223,2.5864,5.4919,-0.0057,-0.2692,-0.7681,-0.0402,28.3051,6.6775,0.453,18.0809,8.0733
9.5872,8.8867,7.0479,4.949,3.9028,0.0127,-0.0452,-1.8619,-0.7229,16.0366,2.4173,-2.411,-0.3054,1.4878
-0.3141,-1.9109,-0.0375,0.5946,0.2713,0.0071,0.0246,-2.421,-1.3711,-11.1663,-5.1596,-4.407,-19.4818,-5.2871
-10.76,-16.2633,-11.4869,-10.0477,-3.649,-0.0268,-0.0451,-2.1455,-1.6493,-36.0179,-12.3151,-7.8391,-17.7362,-8.0467
-16.9629,-23.1487,-18.0275,-14.0844,-7.5107,-0.0503,-0.0941,-0.7766,-1.0232,-43.3795,-14.9716,-10.1938,-4.3684,-7.6019
-15.8499,-17.7766,-13.6685,-6.0775,-10.7633,-0.0288,-0.0321,1.077,0.2908,-37.6871,-13.2462,-7.5863,-5.0023,-7.1253
-8.3274,-6.1011,-3.7746,3.2817,-10.7844,0.0167,0.0727,2.1351,1.2668,-28.9183,-9.5122,-1.6344,-18.166,-6.1854
1.2896,3.1028,3.2833,5.0923,-6.605,0.0338,0.035,2.0867,1.4175,-15.6919,-4.5747,2.6849,-17.6555,-1.9677
7.3654,6.1191,5.085,2.7106,-1.5873,0.0116,-0.1621,1.6309,1.1357,1.7131,0.4906,3.3025,1.5134,3.7937
6.4474,4.1348,3.3098,0.9372,0.6056,-0.0087,-0.2339,0.9824,0.668,9.1062,2.3077,1.7432,12.3714,5.031
0.0511,-0.2682,-0.2154,-0.3326,0.0033,-0.0017,-0.0207,-0.0458,-0.0358,-0.4826,-0.2596,-0.2495,0.4256,0.0631
-1.2858,-1.0868,-0.3147,0.3285,-0.4687,0.0026,0.0638,-0.1754,-0.1194,-3.2687,-0.7672,0.0581,-5.3198,-1.4308
-0.1813,-1.3168,1.4862,2.2166,1.8322,-0.015,0.2505,-0.5103,-0.1853,16.3602,5.9477,1.7287,4.6955,0.7384
2.3549,3.1879,3.5327,3.5627,3.5511,-0.0057,0.125,-0.4409,-0.1129,21.9619,7.3556,2.1418,8.823,2.291
6.5513,10.7394,7.1694,7.9604,3.2463,0.0165,-0.1172,0.3625,0.361,18.2277,4.7068,1.8636,7.4709,3.2481
9.4493,14.7116,10.6979,13.692,0.995,0.0272,-0.1089,1.2872,1.0085,16.7603,3.1274,2.0939,3.9451,3.3555
7.7386,11.1894,9.6702,11.8068,-0.1004,0.0251,0.0136,0.9672,0.9551,17.4082,4.3835,2.9237,-0.2927,2.2486
2.5091,3.3213,3.8045,1.2008,2.1302,0.0177,-0.1145,-0.8172,-0.1632,13.1741,5.4499,3.1563,-4.3174,0.3895
-2.4169,-2.7461,-2.1392,-7.2082,4.6201,0.0076,-0.2841,-2.3773,-1.3565,3.5341,3.2767,1.1931,-6.3883,-1.603
-4.9444,-4.7371,-5.0659,-6.8726,2.6934,0.0005,-0.0414,-2.1967,-1.4319,-7.0485,-1.7976,-3.1117,-6.116,-3.4446
-4.9687,-5.1107,-5.766,-3.2242,-2.5928,-0.0029,0.3937,-0.8936,-0.6225,-15.8951,-6.9704,-7.1416,-5.3278,-4.4194
-3.0699,-5.6169,-4.9271,-1.454,-5.4824,-0.0106,0.4478,0.0699,-0.0341,-20.7597,-9.2718,-7.3114,-5.5143,-3.7003
-0.8548,-4.8453,-2.1767,0.4966,-3.7985,-0.0204,0.1416,0.5119,0.0724,-18.3774,-7.3536,-2.955,-6.1045,-1.7825
-0.7032,-2.9678,0.6964,3.4009,-1.1465,-0.0192,-0.0415,0.732,0.1224,-9.3667,-2.6369,2.0735,-6.5813,-0.6856
-3.5365,-3.5022,0.2966,2.6071,-0.5773,-0.0064,0.0637,0.1783,0.0204,-0.0305,1.6881,3.2793,-7.6261,-1.8462
-7.1728,-6.634,-3.1489,-2.8499,-1.013,0.0045,0.1777,-0.9927,-0.3701,4.0736,3.6062,1.2286,-7.7175,-3.7079
-8.7062,-7.3585,-5.3397,-5.9505,-0.9277,0.0068,0.058,-1.0554,-0.4212,2.6209,3.1955,0.2382,-3.8154,-3.5405
-8.2636,-4.0511,-4.3962,-2.3288,-1.1254,0.006,-0.1426,0.473,0.1724,-2.5946,0.954,1.1631,1.2336,-2.0054
-7.086,-1.002,-2.8076,2.3868,-2.0119,0.0072,-0.0578,1.576,0.6055,-9.0749,-2.1548,0.9045,0.5015,-1.8269
-3.7635,-0.2273,-1.7444,2.1743,-1.8675,0.0072,0.2707,0.9146,0.2893,-11.5805,-3.8574,-0.9949,-4.7143,-2.2884
1.7162,0.2965,-0.0575,-0.4935,-0.3567,0.0018,0.2459,-0.379,-0.2652,-7.9145,-3.403,-2.139,-6.1124,-1.0595
4.2904,0.4298,0.9681,-1.6351,-0.2981,-0.0017,-0.3347,-0.9036,-0.4115,-5.5334,-3.3779,-2.4072,-3.6895,0.2304
1.9729,-0.9674,-0.2917,-2.382,-2.8116,0.0057,-0.6544,-0.4754,-0.0566,-9.4658,-4.512,-2.3983,-4.5349,-0.5377
1.3821,-0.9685,-0.4746,-2.9408,-3.9908,0.0123,-0.0607,0.5183,0.5736,-8.0373,-2.481,-0.2519,-5.4358,-0.2267
7.0533,3.222,3.9469,0.2104,-0.2015,-0.002,0.7163,1.2342,0.9322,9.9687,4.4835,3.8613,3.3063,4.0698
12.7978,8.16,9.3553,6.3849,5.8153,-0.0257,0.6386,0.6627,0.4299,29.3628,9.7478,5.6292,14.4007,7.853
10.8946,8.4345,9.5969,9.0747,7.9353,-0.0246,-0.0101,-0.8545,-0.6087,25.7324,7.1091,3.3598,9.0099,5.2519
3.0335,4.3227,4.7331,5.749,4.2982,0.0053,-0.2572,-1.6353,-1.0267,4.9404,0.6958,0.3173,-9.0087,-1.3012
-3.5309,0.4942,-0.3609,1.2037,-0.9807,0.0288,-0.0164,-0.9883,-0.4106,-4.7649,-1.5407,-1.5272,-13.6247,-4.5242
-6.0961,-1.613,-3.5979,-1.4395,-3.0409,0.0219,0.1021,-0.2715,0.148,1.0475,-0.0676,-3.4535,0.3889,-3.1816
-7.9531,-5.1863,-6.8158,-4.681,-1.559,-0.0004,-0.0419,-0.7766,-0.3959,-1.5846,-1.4105,-5.4245,7.3244,-2.7418
-10.7656,-10.4131,-9.6575,-8.2036,-0.6252,-0.0121,-0.1038,-1.3801,-1.181,-19.9094,-6.0566,-4.7439,-5.5534,-5.2625
-10.2332,-11.1369,-7.7905,-6.1285,-2.7121,-0.0097,-0.0026,-0.0386,-0.5205,-29.2693,-7.1905,-0.0347,-16.8094,-5.5577
-2.8643,-3.5809,-0.3249,1.7391,-3.9927,-0.0053,0.0259,2.244,1.0756,-13.258,-1.9521,5.1955,-8.0363,-0.4312
6.171,6.0067,5.9574,6.1759,-0.2041,-0.0019,-0.0623,2.0269,1.2181,9.4901,3.3669,5.0127,6.9726,4.605
7.9365,7.3731,4.6518,2.3826,4.1444,0.0013,-0.0378,-0.8273,-0.3934,12.1342,2.0139,-1.235,7.0893,3.1706
1.0233,-1.8317,-2.1798,-3.2189,1.0078,-0.0046,0.1747,-2.3347,-1.3119,-6.2865,-4.5832,-7.0691,-5.0287,-2.6643
-7.564,-12.7013,-7.9866,-4.8634,-7.1758,-0.0178,0.3138,-0.8763,-0.4933,-25.3652,-9.7915,-7.5909,-13.233,-6.5756
-11.0757,-13.9068,-8.9614,-4.0284,-9.5712,-0.0142,0.1676,0.7258,0.3647,-28.5651,-9.38,-4.5441,-11.8955,-6.387
-7.5318,-3.8013,-4.3916,-1.3306,-3.1674,0.0098,-0.0968,0.8418,0.3198,-13.9075,-3.567,-0.2965,-5.027,-3.1391
1.5515,8.1973,4.3316,4.8731,4.4216,0.0182,-0.1968,0.9901,0.3802,11.0546,5.1003,5.507,4.938,2.6347
11.2266,13.1021,12.0308,10.092,8.0242,-0.005,-0.1196,1.4665,0.7751,34.2128,12.9148,10.9013,15.2725,8.7986
14.4195,10.9715,12.4166,7.0693,9.4,-0.0231,-0.0384,0.5268,0.3843,42.5456,15.5861,10.7392,19.3851,10.5748
8.6213,6.2799,5.4658,-1.2768,8.9286,-0.0087,-0.0271,-1.6874,-0.8306,30.2043,10.5995,3.5826,12.9809,5.7116
-0.3331,0.8435,-1.8,-4.5322,3.6991,0.0129,-0.0398,-2.718,-1.408,5.4164,0.5717,-4.8696,-0.6549,-1.9431
-4.8527,-4.6252,-3.9408,-1.0793,-4.7008,0.0126,-0.0328,-1.4126,-0.5857,-14.593,-7.0684,-7.317,-12.5105,-6.1132
-4.1126,-7.4014,-2.8406,0.4345,-9.2117,0.0016,0.0092,0.6628,0.6644,-19.2695,-7.1936,-3.059,-14.3621,-4.6143
-3.3058,-6.5251,-3.1742,-3.2591,-6.8938,0.0001,0.0495,1.3425,0.94,-14.7025,-3.6225,0.7183,-7.6047,-1.6465
-5.5502,-5.1611,-5.5494,-5.4401,-2.8794,0.0026,-0.0084,0.2567,0.0647,-13.8549,-3.9366,-1.968,-2.3845,-2.2232
-7.0408,-4.0541,-6.2149,-2.2224,-1.4755,0.0003,-0.1305,-0.8553,-0.7659,-17.4915,-7.6921,-6.9385,-2.7687,-4.5561
-2.4752,0.8497,-2.3664,1.6464,-0.0662,0.0022,-0.0741,-0.3422,-0.5154,-13.5795,-6.8657,-5.4278,-1.4584,-2.5644
5.6729,8.4959,3.5553,2.0621,3.4365,0.0107,0.1655,1.1272,0.4138,2.2549,0.8221,2.3173,5.8964,3.7319
8.9475,10.1037,6.2362,1.0305,4.5993,0.0103,0.145,1.6569,0.9628,17.4483,7.614,7.1756,12.5455,7.3527
4.624,2.8456,3.9975,0.8281,0.373,-0.0014,-0.2192,0.8821,0.8511,18.5474,7.2209,4.9419,10.2294,4.6479
-1.3906,-5.1107,0.071,0.1641,-4.1499,-0.0077,-0.2608,-0.0416,0.4205,6.3635,2.3606,0.8883,-1.0695,-0.5983
-3.7183,-7.3259,-2.2485,-1.7018,-3.3778,-0.0073,0.1961,-0.465,-0.1574,-7.9177,-1.5856,-0.0496,-12.3816,-3.4399
-2.6724,-4.9618,-2.2299,-2.4158,0.6409,-0.0099,0.2724,-0.6066,-0.6752,-13.5712,-3.0029,0.6809,-13.1225,-2.77
-0.9715,-0.2789,-0.7465,-0.5732,2.726,-0.0054,-0.2879,-0.5921,-0.6957,-7.1976,-2.2377,0.0469,-3.2006,-0.7066
-0.3326,4.071,0.4441,1.5432,1.8078,0.0118,-0.376,-0.2889,-0.1731,4.9782,0.4601,-1.5373,6.53,0.3985
-0.1061,3.6459,0.3894,1.7235,0.2669,0.0119,0.4789,0.291,0.3649,12.233,3.339,-1.5209,8.9276,0.7126
1.6991,-0.5203,0.4926,1.0149,-0.0698,-0.0163,1.0656,0.7756,0.4754,9.5364,3.5586,0.5386,6.4859,1.7374
3.6486,-1.3879,1.3925,0.8742,0.6392,-0.0281,0.456,0.5984,0.1727,1.5241,0.7344,1.6048,3.0415,2.3951
0.3988,1.1952,0.1773,0.3426,0.9611,0.0006,-0.5265,-0.2901,-0.2994,-4.5275,-2.3021,-0.7586,0.145,0.0569
-8.2637,-0.8662,-4.666,-1.8841,-0.2461,0.025,-0.693,-1.0346,-0.6391,-7.5309,-3.2359,-3.9944,-1.7916,-4.2638
-12.9282,-7.4524,-8.1641,-4.7108,-2.6313,0.0137,-0.1857,-0.6792,-0.4393,-10.6617,-2.603,-3.2805,-4.5511,-5.8952
-5.6191,-6.8685,-4.2082,-4.8487,-4.481,0.0032,0.0728,0.8388,0.5525,-11.2313,-1.3243,1.8412,-7.2847,-2.0991
8.8301,4.9785,5.6428,0.2545,-3.6628,0.0161,-0.0872,2.5548,1.8015,-1.396,1.3394,6.8662,-2.9119,4.8649
18.2487,16.0406,13.1844,7.9708,0.5486,0.017,-0.0707,2.9888,2.0829,16.9516,5.2721,7.8259,9.5083,9.8726
16.9855,16.1375,13.0081,10.9195,5.9179,-0.005,0.2095,1.3033,0.8576,29.6228,7.9339,4.8122,17.4405,9.375
10.2468,10.8976,8.0856,6.0839,9.1747,-0.0068,0.1409,-1.3858,-0.7989,29.4238,8.0404,1.1473,13.1075,5.1016
6.0143,9.2165,4.8437,0.0303,9.4182,0.0183,-0.342,-2.6646,-1.3883,24.4934,7.4816,0.3256,6.411,2.4157
5.2481,8.4339,4.3594,-0.5993,7.5572,0.0202,-0.436,-1.6592,-0.8189,20.2744,6.9424,2.0985,6.2702,2.9417
2.061,2.1339,1.9017,0.9243,3.8313,-0.0079,0.151,-0.2286,-0.2568,9.9237,3.9335,2.2086,4.713,1.9729
-6.1392,-6.9603,-4.7295,-2.3407,-1.2102,-0.014,0.5956,-0.2714,-0.3772,-8.835,-2.0574,-1.683,-5.44,-3.3312
-13.1535,-11.9458,-10.9773,-8.9502,-4.9948,0.0077,0.3229,-1.0219,-0.649,-23.8886,-6.9749,-5.8524,-13.2155,-7.8534
-12.193,-11.8996,-11.292,-10.6432,-5.4333,0.0037,-0.1095,-0.5304,-0.369,-24.8649,-7.3692,-5.2104,-7.5121,-5.9618
-5.3629,-9.2594,-5.8776,-4.5876,-4.0167,-0.0292,-0.097,1.1736,0.3789,-16.786,-4.693,-0.3015,1.7943,-0.5725
-0.09,-4.3408,0.0027,2.4984,-3.559,-0.0301,0.0943,2.2343,0.9829,-10.8396,-2.6897,3.3686,-0.1364,1.4801
0.8413,1.6579,2.0521,3.7536,-3.7433,0.0125,0.0419,1.721,0.998,-9.8351,-2.7104,2.4498,-8.2137,-0.3848
1.1474,5.2403,1.2379,0.5723,-1.9877,0.0376,-0.1198,0.5625,0.5038,-7.5159,-2.713,-0.4112,-7.2053,-1.0252
4.6826,6.1621,1.8633,-1.1743,1.4542,0.0189,-0.1307,0.0036,0.1059,1.6242,-0.2599,-0.7256,3.4178,2.0513
9.9912,7.4761,5.2961,0.353,2.7797,0.0016,-0.0566,0.2469,0.349,13.6948,3.7383,1.6948,10.2315,5.6074
11.1839,8.6411,7.3097,1.8364,0.5704,0.0162,-0.0283,0.4815,0.8239,17.6547,5.3195,2.8496,5.9136,5.276
5.4277,6.5076,4.1932,0.805,-0.8462,0.0323,-0.0227,-0.0184,0.5399,10.2487,3.0558,0.7405,-1.2224,1.3931
-1.435,2.6545,-0.606,-0.7842,2.2433,0.0162,-0.0709,-0.7394,-0.4129,3.978,1.141,-1.237,1.7189,-0.7387
-2.1835,1.1533,-1.2238,-0.3079,5.9715,-0.0154,-0.2765,-0.5759,-0.7358,9.5749,3.2678,0.4187,13.6474,1.8167
1.0549,1.2893,1.3816,0.9426,4.3486,-0.0237,-0.4881,0.2877,0.0064,17.9493,6.3689,3.3557,18.8256,4.6653
1.9812,0.7587,2.222,0.4215,-0.654,-0.0024,-0.3679,0.6138,0.6867,14.9958,5.5987,3.2914,9.3943,3.1689
1.6424,1.4968,1.5427,-0.5778,-2.1374,0.0192,0.0528,0.2086,0.5321,4.8733,2.1492,1.1481,-2.8941,0.1895
3.6845,4.2522,2.511,0.5408,0.7979,0.0176,0.3468,-0.0367,0.0885,0.9551,0.5524,0.7042,-5.3356,0.299
4.1947,3.8416,3.0384,1.9056,2.9097,-0.0008,0.3451,0.0671,-0.1026,3.2624,1.4162,1.8517,-1.2123,1.568
-1.0606,-1.9189,-0.4247,-0.0227,1.2845,-0.0125,0.2879,0.0589,-0.1379,1.5037,1.5282,1.5843,-0.0404,0.1051
-5.5691,-5.6635,-4.302,-3.4792,-2.2295,-0.0029,0.2869,0.1717,0.0571,-6.7936,-0.9919,-0.4616,-3.1587,-2.2675
-1.3073,-1.2199,-2.763,-3.7954,-4.5118,0.0177,0.208,0.8704,0.6396,-13.8557,-4.3803,-1.7083,-5.3524,-1.3679
6.7017,6.2073,2.049,-1.1579,-3.4639,0.0261,0.055,1.6131,1.0858,-13.1945,-5.2543,-0.6489,-3.0532,2.0713
7.8815,8.6837,3.8138,0.7747,0.6499,0.0178,-0.0104,1.5029,0.778,-5.8653,-2.3979,1.5317,1.953,3.831
2.6341,6.6539,2.3626,1.6925,4.7475,0.0077,0.0344,0.6081,0.0056,3.1831,1.7546,2.7976,4.9636,2.606
-0.8849,3.9344,1.5784,3.034,5.4805,0.0008,0.054,-0.2608,-0.4447,10.7487,4.3295,2.339,5.2781,0.9147
-0.3137,0.9952,1.732,2.8532,2.4714,-0.0066,-0.0161,-0.4561,-0.1814,16.5141,5.5578,1.349,7.0076,0.9801
1.657,-0.6156,1.6115,-0.5676,-1.177,-0.0031,-0.0592,0.1042,0.5779,19.7702,7.0125,1.9901,9.696,2.5538
4.1129,1.6476,2.3021,-3.7534,-2.0066,0.0155,0.0443,0.7924,1.1267,17.35,7.5815,4.2489,6.8712,3.8335
5.3195,3.8478,3.1655,-2.9353,-0.4248,0.0221,0.1662,0.7475,0.8289,7.8465,4.6753,4.6626,-1.2413,2.9939
1.7665,0.7509,0.9971,-0.232,0.6425,0.0025,0.1233,-0.1507,-0.1283,-2.9139,-0.5864,0.7537,-5.154,-0.091
-4.8329,-3.2153,-3.7717,-0.3144,1.3006,-0.0102,0.1261,-1.259,-1.0239,-7.0952,-3.6829,-4.809,-1.6163,-3.3564
-7.9339,-1.3463,-6.642,-3.4701,2.9785,0.0102,0.4638,-1.7958,-1.3582,-6.62,-3.3933,-7.305,0.4756,-4.7553
-5.1631,2.9315,-5.1338,-4.8864,2.7949,0.0349,0.7157,-1.0296,-0.8333,-9.7378,-3.2245,-5.1601,-4.1619,-3.8735
0.3629,3.5041,-0.4235,-0.7041,-1.3189,0.0246,0.208,0.9754,0.4386,-13.9611,-4.333,-0.294,-6.7522,-0.8228
5.9265,3.1369,5.0493,6.0696,-3.6902,-0.0089,-0.7002,2.5212,1.402,-7.2866,-3.0127,4.1403,1.1072,3.7272
9.9494,6.6144,8.4055,8.1002,0.4022,-0.0191,-0.9632,1.9267,1.0991,9.4693,2.012,5.6083,11.1194,6.9134
10.2251,10.6094,7.7914,3.44,5.3856,0.009,-0.4468,0.0115,0.1444,19.4588,6.0694,4.1199,9.5673,5.9195
6.8761,9.674,4.9463,-1.2252,4.9861,0.0359,0.0792,-0.8576,-0.1911,15.3978,5.9598,2.6256,-0.0693,2.5981
3.5408,5.4702,3.3289,-0.1738,2.6188,0.0226,0.2804,0.0629,0.1941,9.6783,4.868,3.7205,-2.0121,1.6231
2.0182,2.4799,2.9597,2.9741,2.9351,-0.0111,0.3222,1.1188,0.4502,11.1412,5.4814,5.4182,6.2502,3.2237
0.0773,0.3129,0.7739,1.5631,2.8755,-0.0191,0.1111,0.494,0.0798,10.8623,4.3465,2.6553,10.4987,2.6036
-2.9631,-2.9515,-3.2727,-3.3924,-0.791,0.0018,-0.2975,-1.4304,-0.6226,0.388,-1.2993,-4.6861,2.1939,-1.9848
-3.7578,-4.6854,-4.9748,-5.4333,-4.6005,0.0199,-0.2407,-2.1979,-0.8182,-12.8213,-6.8061,-8.9088,-10.5138,-5.6971
-0.567,-1.6714,-2.1968,-2.8287,-4.9285,0.0227,0.4414,-0.3352,0.07,-16.6515,-6.3463,-4.4549,-14.8797,-3.9778
3.1202,3.149,1.6465,0.0225,-3.0214,0.0188,0.7167,2.179,1.2881,-8.7224,-1.1758,3.3337,-6.6659,1.1773
2.7393,3.7762,2.0321,-0.3849,-0.84,0.0099,-0.0652,2.2055,1.3233,3.7772,3.1327,5.4034,7.0857,4.1339
-2.118,-0.6756,-1.4224,-2.9695,1.0151,-0.0014,-0.9261,-0.1935,0.0145,9.7334,3.4467,0.9729,12.9736,2.067
-7.2392,-5.211,-5.0059,-4.0647,1.4553,-0.0054,-0.7193,-1.8745,-1.095,2.2851,0.2593,-3.3355,4.7126,-2.5543
-7.268,-5.0916,-4.7401,-1.135,0.5775,-0.0071,0.2195,-0.8489,-0.856,-11.1259,-3.5094,-2.7872,-6.3617,-4.3086
-0.4158,0.5208,0.0972,4.0597,1.162,-0.0162,0.855,1.5582,0.2181,-13.1746,-3.5508,1.6865,-4.5896,-0.2199
9.2417,9.1638,6.6111,6.7306,4.6639,-0.0166,0.8145,2.7051,0.9347,2.5505,1.8965,6.4792,7.1559,6.4211
15.0763,15.8212,11.0844,5.4143,8.2806,0.0063,0.2547,1.5796,0.7622,23.0547,8.8375,8.7275,13.0181,9.6139
14.0796,15.4712,11.8115,4.0735,8.4355,0.0251,-0.5866,-0.4279,0.1015,32.5515,11.5073,7.743,9.227,7.7948
8.873,8.8057,9.3677,5.0223,5.2732,0.0131,-1.2016,-1.412,-0.3466,28.0805,8.8138,4.8786,4.8839,4.2851
3.7426,2.5822,5.1186,4.5736,1.9694,-0.0042,-0.9928,-1.0025,-0.3142,15.478,4.1285,2.0627,2.9856,1.7443
0.1892,0.6094,0.139,0.06,0.2626,0.002,0.0083,0.0155,-0.0042,-0.065,-0.0212,0.0271,0.0099,0.0691
-0.7132,2.0567,-0.7874,-1.0661,1.1755,0.0128,-0.0628,-0.3813,-0.2558,-1.4242,-0.7944,-1.4075,0.2808,-0.5935
-5.8362,-1.696,-5.1256,-2.1918,1.3319,-0.0005,-0.0944,-0.8746,-0.8239,-8.5117,-4.1933,-5.304,3.4692,-2.671
-8.3104,-1.6097,-6.1576,-1.8315,-2.022,0.0137,-0.096,0.0576,-0.0648,-8.0875,-4.0011,-5.5986,5.6974,-3.187
-6.4151,1.4141,-3.385,0.8526,-5.7252,0.035,-0.0735,1.3759,1.0666,-5.2666,-2.6865,-3.4004,3.3134,-2.5278
-2.0566,2.9637,0.1766,3.805,-4.9162,0.0261,-0.0495,1.6527,1.1472,-5.2288,-2.5146,-0.9257,-0.6664,-1.1566
0.7934,1.4323,1.5197,3.7136,-0.4907,-0.0066,-0.0366,1.1879,0.4977,-2.3639,-0.845,1.6902,1.7634,1.127
2.1575,1.0472,1.7108,0.8174,3.6114,-0.0201,-0.0416,0.5304,0.0284,7.7429,3.6462,3.8722,8.3326,3.4454
5.005,5.4137,3.2922,-1.5425,6.3284,0.0018,-0.0619,-0.5349,-0.3233,17.3871,7.013,3.8698,8.9135,4.23
7.0456,9.8465,4.2025,-2.1207,7.3695,0.0282,-0.0767,-1.6104,-0.8053,14.6154,4.9527,1.0029,2.6272,2.7339
2.6197,6.6454,0.17,-2.78,4.5428,0.0292,-0.0686,-1.7243,-1.0625,-3.2878,-2.3851,-3.817,-3.3527,-0.914
-6.0148,-2.6695,-6.7078,-4.1952,-1.2784,0.0112,-0.0469,-1.0226,-0.9171,-25.1835,-10.3192,-7.9958,-7.4136,-5.1374
-10.3693,-8.9691,-9.5109,-4.1516,-4.9029,-0.0042,-0.0323,-0.4648,-0.6952,-35.1067,-13.3235,-8.4274,-11.415,-7.1731
-8.5043,-8.4608,-6.7269,-1.5165,-4.597,-0.0091,-0.0303,-0.2462,-0.4772,-27.7543,-10.2297,-5.5092,-12.1715,-6.1228
-4.4832,-4.1143,-2.4932,0.8543,-3.2487,-0.0013,-0.0351,0.0022,-0.0361,-10.6554,-4.0292,-2.2184,-6.8595,-3.3322
1.1335,2.6005,1.5763,-0.1784,-0.947,0.0197,-0.0473,0.2719,0.5051,7.9597,3.2315,1.5532,0.8765,0.7752
7.7458,9.7536,5.6541,-2.6997,3.4885,0.0373,-0.0684,0.4427,0.7587,22.4878,9.8521,6.5525,6.8339,5.4945
8.2833,10.5244,6.3663,-1.7795,5.8066,0.0281,-0.0835,0.558,0.6088,24.6918,10.9962,8.1017,9.6746,6.6483
-0.9117,3.0215,1.1913,2.4221,2.5239,0.0034,-0.0713,0.3008,0.1147,11.3709,4.2493,1.9834,7.8956,1.3784
-10.4583,-3.0791,-5.2334,3.7339,-0.8317,-0.0008,-0.035,-0.7292,-0.6725,-4.8995,-3.9046,-6.6728,2.6892,-5.3533
-9.1034,-0.427,-5.9315,0.1168,1.2852,0.0167,-0.0059,-1.8087,-1.2739,-7.8061,-5.2217,-8.8752,-0.2056,-5.9795
0.8951,4.5981,-0.6539,-2.7353,4.1314,0.0202,-0.0076,-1.5234,-0.9205,1.4134,-0.4868,-3.2988,0.9054,-0.616
7.9151,3.1098,3.8432,-2.2335,1.8725,-0.0013,-0.0327,-0.0884,0.1253,6.6251,2.8879,3.0932,0.8038,3.8214
6.6052,-2.677,2.6632,-2.5344,-1.38,-0.0215,-0.0553,0.4512,0.4169,-0.2351,1.0527,3.8926,-2.7172,3.2697
1.9799,-4.5316,-0.9138,-3.1992,0.0378,-0.0233,-0.0558,-0.6525,-0.5323,-9.5921,-3.1797,-0.4684,-5.4899,-0.0141
-0.5132,-0.2631,-1.1994,1.3547,2.7913,-0.0117,-0.0397,-1.5576,-1.2936,-10.0835,-5.6052,-5.0105,-4.489,-2.5067
-1.49,5.4377,0.8691,8.056,1.952,0.0095,-0.0373,-0.8557,-0.7826,-4.1063,-5.1028,-6.2901,-0.8641,-3.1579
-2.9944,8.0064,0.6865,7.2139,0.3191,0.0343,-0.0636,0.2485,0.0681,-0.5274,-2.7432,-4.3285,2.1748,-2.5052
-3.9626,5.9789,-1.4451,-0.5348,1.8226,0.0422,-0.0842,0.0109,-0.0271,-0.1447,0.2739,-1.0134,0.9589,-1.6016
-2.9325,0.3455,-2.0133,-5.0782,3.3182,0.02,-0.0575,-1.167,-0.6956,1.5411,2.3649,0.9787,-3.6834,-1.3333
-1.2658,-5.229,-1.2671,-3.569,0.2249,-0.0099,-0.0029,-1.2927,-0.595,2.6871,1.9017,0.4341,-5.1218,-1.2618
-1.9522,-7.3568,-2.3545,-2.5633,-5.6232,-0.0139,0.0245,0.3345,0.5165,-3.2475,-0.9057,-0.7162,-1.8949,-0.9457
-5.8362,-7.6224,-5.7362,-5.1046,-9.1361,0.004,0.0158,1.9107,1.3664,-15.6639,-4.2977,-0.9722,-1.4668,-1.6554
-8.4242,-8.3644,-7.7421,-6.5273,-8.254,0.0074,0.0063,1.752,1.0285,-24.0931,-6.6633,-1.5134,-5.0963,-3.1109
-3.2988,-5.5443,-4.2579,-2.9152,-3.6926,-0.0127,0.0079,0.789,0.2167,-19.2612,-6.4492,-1.8912,-3.6263,-1.5532
7.8494,4.3468,3.8037,3.2286,2.9069,-0.0228,0.0009,0.5468,-0.076,-3.6947,-2.724,0.402,4.2648,3.7472
14.0585,13.7057,9.6822,6.7184,8.3038,-0.0061,-0.0192,0.4419,-0.1212,11.584,2.7254,3.9974,8.1418,7.0419
9.5867,12.6201,8.472,5.34,9.4275,0.0098,-0.0369,-0.4781,-0.4802,19.5089,6.7716,4.9762,5.4022,4.95
2.5035,4.6139,3.6925,1.0657,6.7161,0.0041,-0.0455,-1.1115,-0.6103,21.8586,8.6103,3.9968,5.4039,2.3322
2.0974,0.9665,1.9154,-1.9414,2.7642,-0.0036,-0.0495,-0.2039,0.1567,21.7761,8.8745,4.1243,10.5338,3.547
5.7275,3.2873,3.7593,-0.712,-0.7515,0.0048,-0.0452,1.0352,1.0744,17.7595,6.8741,4.2552,10.1106,4.8975
5.4249,3.8495,4.7594,2.9482,-2.7648,0.0163,-0.0233,0.6048,0.8741,8.8536,2.6397,1.8701,-1.8833,1.6313
0.055,-0.3316,2.1198,3.7776,-2.6108,0.0156,0.0054,-1.1816,-0.288,0.1972,-1.0924,-2.101,-13.8975,-3.81
-5.6641,-4.6909,-2.9138,0.2936,-1.4691,0.0065,0.0134,-2.2972,-1.1301,-3.578,-2.8017,-5.8864,-11.1697,-6.1779
